*** Chicago (1107) ***
Floors: 60
Status: Completed
Started: 2006
Completed: 2009
Functions: office
Rank: 17

*** Three First National Plaza ***
Height: 233.65
Floors: 57
Status: Completed
Completed: 1981
Functions: office
Rank: 18

*** Grant Thornton Tower ***
Height: 230.48
Floors: 50
Status: Completed
Started: 1990
Completed: 1992
Functions: office
Rank: 19

*** Blue Cross-Blue Shield Tower ***
Height: 226.72
Floors: 54
Status: Completed
Started: 2007
Completed: 2010
Functions: office
Rank: 20

*** River Point ***
Height: 223
Floors: 52
Status: Completed
Started: 2013
Completed: 2017
Functions: office
Rank: 21

*** Olympia Centre ***
Height: 222.9
Floors: 63
Status: Completed
Started: 1981
Completed: 1986
Functions: residential / office
Rank: 22

*** One Museum Park ***
Height: 221.34
Floors: 62
Status: Completed
Started: 2005
Completed: 2009
Functions: residential
Rank: 23

*** 150 North Riverside ***
Height: 220.76
Floors: 51
Status: Completed
Started: 2014
Completed: 2017
Functions: office
Rank: 24

*** AMA Plaza ***
Height: 211.84
Floors: 52
Status: Completed
Started: 1971
Completed: 1972
Functions: office
Rank: 25

*** Waldorf Astoria Chicago ***
Height: 209
Floors: 60
Status: Completed
Started: 2006
Completed: 2009
Functions: residential / hotel
Rank: 26

*** 111 South Wacker ***
Height: 207.64
Floors: 51
Status: Completed
Started: 2003
Completed: 2005
Functions: office
Rank: 27

*** 181 West Madison ***
Height: 207.27
Floors: 50
Status: Completed
Started: 1988
Completed: 1990
Functions: office
Rank: 28

*** 71 South Wacker ***
Height: 207.1
Floors: 48
Status: Completed
Started: 2002
Completed: 2005
Functions: office
Rank: 29

*** One Magnificent Mile ***
Height: 205.13
Floors: 57
Status: Completed
Completed: 1983
Functions: residential / office
Rank: 30

*** 340 on the Park ***
Height: 204.9
Floors: 64
Status: Completed
Started: 2005
Completed: 2007
Functions: residential
Rank: 31

*** 77 West Wacker Drive ***
Height: 203.61
Floors: 49
Status: Completed
Started: 1990
Completed: 1992
Functions: office
Rank: 32

*** Wolf Point East Tower ***
Height: 203.53
Floors: 60
Status: Under Construction
Started: 2017
Completed: 2019
Functions: residential
Rank: 33

*** UBS Tower ***
Height: 198.58
Floors: 50
Status: Completed
Started: 1999
Completed: 2001
Functions: office
Rank: 34

*** Richard J. Daley Center ***
Height: 197.51
Floors: 31
Status: Completed
Started: 1963
Completed: 1965
Functions: office
Rank: 35

*** 55 East Erie ***
Height: 197.15
Floors: 56
Status: Completed
Started: 2001
Completed: 2004
Functions: residential
Rank: 36

*** Lake Point Tower ***
Height: 196.45
Floors: 70
Status: Completed
Started: 1965
Completed: 1968
Functions: residential
Rank: 37

*** River East Center ***
Height: 196.29
Floors: 58
Status: Completed
Started: 1999
Completed: 2001
Functions: residential
Rank: 38

*** Grand Plaza Apartments ***
Height: 195.38
Floors: 57
Status: Completed
Started: 2000
Completed: 2003
Functions: residential
Rank: 39

*** 155 North Wacker ***
Height: 194.57
Floors: 45
Status: Completed
Started: 2007
Completed: 2009
Functions: office
Rank: 40

*** Leo Burnett Building ***
Height: 193.55
Floors: 46
Status: Completed
Started: 1986
Completed: 1989
Functions: office
Rank: 41

*** The Heritage at Millennium Park ***
Height: 192.38
Floors: 57
Status: Completed
Started: 2002
Completed: 2005
Functions: residential
Rank: 42

*** NBC Tower ***
Height: 191.11
Floors: 37
Status: Completed
Completed: 1989
Functions: office
Rank: 43

*** 353 North Clark ***
Height: 189.99
Floors: 44
Status: Completed
Started: 2006
Completed: 2009
Functions: office
Rank: 44

*** Essex on the Park ***
Height: 188.98
Floors: 57
Status: Architecturally Topped Out
Started: 2017
Completed: 2019
Functions: residential
Rank: 45

*** OneEleven ***
Height: 186.77
Floors: 58
Status: Completed
Started: 2013
Completed: 2014
Functions: residential
Rank: 46

*** Millennium Centre ***
Height: 185.91
Floors: 58
Status: Completed
Started: 2001
Completed: 2003
Functions: residential
Rank: 47

*** Chicago Place ***
Height: 185.32
Floors: 49
Status: Completed
Completed: 1991
Functions: residential / retail
Rank: 48

*** Chicago Board of Trade ***
Height: 184.41
Floors: 44
Status: Completed
Started: 1929
Completed: 1930
Functions: office
Rank: 49

*** 333 South Wabash ***
Height: 183.19
Floors: 44
Status: Completed
Started: 1970
Completed: 1972
Functions: office
Rank: 50

*** One Prudential Plaza ***
Height: 183.19
Floors: 41
Status: Completed
Started: 1952
Completed: 1955
Functions: office
Rank: 51

*** Heller International Tower ***
Height: 182.86
Floors: 45
Status: Completed
Started: 1990
Completed: 1992
Functions: office
Rank: 52

*** Madison Plaza ***
Height: 182.46
Floors: 44
Status: Completed
Started: 1981
Completed: 1982
Functions: office
Rank: 53

*** The Grant ***
Height: 181.3
Floors: 54
Status: Completed
Started: 2008
Completed: 2010
Functions: residential
Rank: 54

*** 1000 Lake Shore Plaza ***
Height: 179.83
Floors: 55
Status: Completed
Completed: 1964
Functions: residential
Rank: 55

*** The Clare ***
Height: 179.48
Floors: 53
Status: Completed
Started: 2006
Completed: 2009
Functions: residential
Rank: 56

*** Citigroup Center ***
Height: 179.23
Floors: 42
Status: Completed
Started: 1984
Completed: 1987
Functions: office
Rank: 57

*** Marina City I ***
Height: 179.22
Floors: 61
Status: Completed
Started: 1960
Completed: 1964
Functions: residential
Rank: 58

*** Marina City II ***
Height: 179.22
Floors: 61
Status: Completed
Started: 1960
Completed: 1964
Functions: residential
Rank: 58

*** Optima Signature ***
Height: 178.9
Floors: 57
Status: Completed
Started: 2014
Completed: 2017
Functions: residential
Rank: 60

*** 55 East Monroe ***
Height: 177.62
Floors: 49
Status: Completed
Completed: 2013
Functions: residential / office
Rank: 61

*** Crain Communications Building ***
Height: 177.4
Floors: 41
Status: Completed
Started: 1982
Completed: 1983
Functions: office
Rank: 62

*** North Pier Apartments ***
Height: 177.09
Floors: 61
Status: Completed
Completed: 1990
Functions: residential
Rank: 63

*** Citadel Center ***
Height: 176.84
Floors: 39
Status: Completed
Started: 2000
Completed: 2003
Functions: office
Rank: 64

*** The Fordham ***
Height: 174.81
Floors: 52
Status: Completed
Started: 2001
Completed: 2003
Functions: residential
Rank: 65

*** 190 South LaSalle ***
Height: 174.65
Floors: 40
Status: Completed
Started: 1985
Completed: 1987
Functions: office
Rank: 66

*** One South Dearborn ***
Height: 173.94
Floors: 39
Status: Completed
Started: 2003
Completed: 2005
Functions: office
Rank: 67

*** Onterie Center ***
Height: 173.74
Floors: 58
Status: Completed
Completed: 1986
Functions: residential / office
Rank: 68

*** Loews Chicago Hotel ***
Height: 173.43
Floors: 54
Status: Completed
Started: 2012
Completed: 2015
Functions: residential / hotel
Rank: 69

*** Chicago Temple Building ***
Height: 173.13
Floors: 23
Status: Completed
Started: 1922
Completed: 1924
Functions: office / religious
Rank: 70

*** CNA Center ***
Height: 173.1
Floors: 36
Status: Completed
Started: 2016
Completed: 2018
Functions: office
Rank: 71

*** Palmolive Building ***
Height: 172.21
Floors: 37
Status: Completed
Started: 1927
Completed: 1929
Functions: office
Rank: 72

*** Kluczynski Federal Building ***
Height: 171.3
Floors: 42
Status: Completed
Completed: 1974
Functions: office
Rank: 73

*** Huron Plaza ***
Height: 170.69
Floors: 56
Status: Completed
Completed: 1983
Functions: residential
Rank: 74

*** Boeing International Headquarters ***
Height: 170.69
Floors: 36
Status: Completed
Completed: 1990
Functions: office
Rank: 75

*** The Parkshore ***
Height: 169.47
Floors: 56
Status: Completed
Completed: 1991
Functions: residential
Rank: 76

*** North Harbor Tower ***
Height: 169.47
Floors: 55
Status: Completed
Completed: 1988
Functions: residential
Rank: 77

*** Civic Opera Building ***
Height: 169.17
Floors: 45
Status: Completed
Started: 1927
Completed: 1929
Functions: office / other
Rank: 78

*** Harbor Point ***
Height: 169
Floors: 54
Status: Completed
Completed: 1975
Functions: residential
Rank: 79

*** Streeter Place ***
Height: 168.76
Floors: 55
Status: Completed
Started: 2007
Completed: 2009
Functions: residential
Rank: 80

*** Newberry Plaza ***
Height: 168.56
Floors: 53
Status: Completed
Started: 1972
Completed: 1974
Functions: residential
Rank: 81

*** Michigan Plaza South ***
Height: 168.56
Floors: 46
Status: Completed
Completed: 1985
Functions: office
Rank: 82

*** 30 North LaSalle ***
Height: 168.56
Floors: 44
Status: Completed
Completed: 1975
Functions: office
Rank: 83

*** Pittsfield Building ***
Height: 167.97
Floors: 38
Status: Completed
Started: 1926
Completed: 1927
Functions: office
Rank: 84

*** One South Wacker ***
Height: 167.64
Floors: 40
Status: Completed
Started: 1979
Completed: 1982
Functions: office
Rank: 85

*** Park Millennium ***
Height: 165.88
Floors: 57
Status: Completed
Started: 2000
Completed: 2002
Functions: residential
Rank: 86

*** AMLI River North ***
Height: 165.48
Floors: 49
Status: Completed
Started: 2011
Completed: 2013
Functions: residential
Rank: 87

*** The Franklin - South Tower ***
Height: 163.91
Floors: 35
Status: Completed
Started: 1990
Completed: 1992
Functions: office
Rank: 88

*** The Pinnacle ***
Height: 163.07
Floors: 48
Status: Completed
Started: 2002
Completed: 2004
Functions: residential
Rank: 89

*** 465 North Park ***
Height: 163.07
Floors: 47
Status: Completed
Started: 2016
Completed: 2018
Functions: residential
Rank: 90

*** LaSalle National Bank ***
Height: 163.07
Floors: 45
Status: Completed
Started: 1931
Completed: 1934
Functions: office
Rank: 91

*** Park Place Tower ***
Height: 161.85
Floors: 56
Status: Completed
Completed: 1971
Functions: residential
Rank: 92

*** One North LaSalle Street ***
Height: 161.55
Floors: 48
Status: Completed
Started: 1929
Completed: 1930
Functions: office
Rank: 93

*** Elysees Condominiums ***
Height: 161.24
Floors: 56
Status: Completed
Started: 1971
Completed: 1973
Functions: residential / retail
Rank: 94

*** River Plaza ***
Height: 159.72
Floors: 56
Status: Completed
Completed: 1977
Functions: residential
Rank: 95

*** The Paragon Chicago ***
Height: 159.41
Floors: 48
Status: Structurally Topped Out
Started: 2017
Completed: 2019
Functions: residential
Rank: 96

*** 35 East Wacker Drive ***
Height: 159.41
Floors: 40
Status: Completed
Started: 1925
Completed: 1927
Functions: office
Rank: 97

*** Kemper Building ***
Height: 159.11
Floors: 41
Status: Completed
Started: 1960
Completed: 1962
Functions: office
Rank: 98

*** Mather Tower ***
Height: 158.9
Floors: 38
Status: Completed
Started: 1926
Completed: 1928
Functions: office
Rank: 99

*** 10 South Wacker ***
Height: 158.5
Floors: 40
Status: Completed
Started: 1985
Completed: 1987
Functions: office
Rank: 100

*** 30 South Wacker ***
Height: 158.5
Floors: 40
Status: Completed
Started: 1982
Completed: 1983
Functions: office
Rank: 100

*** The Columbian ***
Height: 157.66
Floors: 47
Status: Completed
Started: 2005
Completed: 2008
Functions: residential
Rank: 102

*** 191 North Wacker Drive ***
Height: 157.41
Floors: 37
Status: Completed
Started: 2000
Completed: 2002
Functions: office
Rank: 103

*** 401 East Ontario Street ***
Height: 156.97
Floors: 51
Status: Completed
Completed: 1990
Functions: residential
Rank: 104

*** One Financial Place ***
Height: 156.97
Floors: 39
Status: Completed
Started: 1983
Completed: 1985
Functions: office
Rank: 105

*** The Streeter ***
Height: 156.67
Floors: 50
Status: Completed
Started: 2005
Completed: 2007
Functions: residential
Rank: 106

*** 600 North Lake Shore Drive - South Tower ***
Height: 156.36
Floors: 47
Status: Completed
Started: 2005
Completed: 2009
Functions: residential
Rank: 107

*** Park Tower Condominiums ***
Height: 156.31
Floors: 54
Status: Completed
Started: 1971
Completed: 1973
Functions: residential
Rank: 108

*** LaSalle-Wacker Building ***
Height: 156.06
Floors: 41
Status: Completed
Started: 1929
Completed: 1930
Functions: office
Rank: 109

*** 321 North Clark Street ***
Height: 155.45
Floors: 38
Status: Completed
Started: 1983
Completed: 1987
Functions: office
Rank: 110

*** Harris Bank Bank Addition II ***
Height: 155.45
Floors: 35
Status: Completed
Started: 1972
Completed: 1974
Functions: office
Rank: 111

*** 215 West ***
Height: 155.06
Floors: 50
Status: Completed
Started: 2008
Completed: 2010
Functions: residential
Rank: 112

*** Carbide & Carbon Building ***
Height: 153.32
Floors: 37
Status: Completed
Started: 1928
Completed: 1929
Functions: office
Rank: 113

*** 400 East Ohio Street ***
Height: 153.3
Floors: 50
Status: Completed
Completed: 1982
Functions: residential
Rank: 114

*** One Superior Place ***
Height: 152.91
Floors: 52
Status: Completed
Started: 1998
Completed: 1999
Functions: residential
Rank: 115

*** 120 North LaSalle ***
Height: 152.71
Floors: 39
Status: Completed
Started: 1989
Completed: 1992
Functions: office
Rank: 116

*** 10 South LaSalle ***
Height: 152.71
Floors: 37
Status: Completed
Completed: 1986
Functions: office
Rank: 117

*** The Tides at Lakeshore East ***
Height: 152.35
Floors: 51
Status: Completed
Started: 2006
Completed: 2008
Functions: residential
Rank: 118

*** 200 South Wacker ***
Height: 152.3
Floors: 41
Status: Completed
Started: 1979
Completed: 1981
Functions: office
Rank: 119

*** Parkview West ***
Height: 151.64
Floors: 49
Status: Completed
Started: 2006
Completed: 2008
Functions: residential
Rank: 120

*** 500 North Lake Shore Drive ***
Height: 151.49
Floors: 47
Status: Completed
Started: 2011
Completed: 2013
Functions: residential
Rank: 121

*** 55 West Monroe ***
Height: 150.92
Floors: 41
Status: Completed
Started: 1977
Completed: 1980
Functions: office
Rank: 122

*** Ontario Place ***
Height: 150.88
Floors: 49
Status: Completed
Started: 1982
Completed: 1983
Functions: residential
Rank: 123

*** 727 West Madison ***
Height: 150.88
Floors: 44
Status: Completed
Started: 2017
Completed: 2018
Functions: residential
Rank: 124

*** The Ritz-Carlton Residences ***
Height: 150.85
Floors: 40
Status: Completed
Started: 2009
Completed: 2012
Functions: residential
Rank: 125

*** 50 East Chestnut Street ***
Height: 150.73
Floors: 40
Status: Completed
Started: 2005
Completed: 2008
Functions: residential
Rank: 126

*** PNC Centre ***
Height: 150.54
Floors: 36
Status: Completed
Completed: 1992
Functions: office
Rank: 127

*** No. 9 Walton ***
Height: 149.76
Floors: 38
Status: Completed
Started: 2015
Completed: 2018
Functions: residential
Rank: 128

*** 235 West Van Buren ***
Height: 149.41
Floors: 46
Status: Completed
Started: 2007
Completed: 2010
Functions: residential
Rank: 129

*** The Bristol ***
Height: 148.74
Floors: 42
Status: Completed
Started: 1998
Completed: 2000
Functions: residential
Rank: 130

*** 333 Wacker Drive ***
Height: 148.57
Floors: 36
Status: Completed
Started: 1981
Completed: 1983
Functions: office
Rank: 131

*** AT&T South Canal ***
Height: 147.83
Floors: 28
Status: Completed
Started: 1968
Completed: 1971
Functions: office / telecommunications
Rank: 132

*** Wolf Point West  ***
Height: 147.77
Floors: 48
Status: Completed
Started: 2014
Completed: 2016
Functions: residential
Rank: 133

*** The Regatta ***
Height: 146.45
Floors: 45
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 134

*** 33 North LaSalle ***
Height: 146
Floors: 38
Status: Completed
Started: 1928
Completed: 1930
Functions: office
Rank: 135

*** 73 East Lake ***
Height: 145.54
Floors: 42
Status: Completed
Started: 2012
Completed: 2014
Functions: residential
Rank: 136

*** Lincoln Park 2550 ***
Height: 145.54
Floors: 39
Status: Completed
Started: 2009
Completed: 2012
Functions: residential
Rank: 137

*** Moment ***
Height: 145.5
Floors: 45
Status: Completed
Started: 2014
Completed: 2016
Functions: residential
Rank: 138

*** Bankers Building ***
Height: 145.09
Floors: 41
Status: Completed
Started: 1926
Completed: 1927
Functions: office
Rank: 139

*** Metropolitan Tower ***
Height: 144.78
Floors: 37
Status: Completed
Started: 1923
Completed: 1924
Functions: office
Rank: 140

*** Cook County Administration Building ***
Height: 144.78
Floors: 35
Status: Completed
Started: 1962
Completed: 1964
Functions: office
Rank: 141

*** Plaza 440 ***
Height: 144.48
Floors: 49
Status: Completed
Completed: 1991
Functions: residential / hotel
Rank: 142

*** American Furniture Mart ***
Height: 144.48
Floors: 29
Status: Completed
Started: 1922
Completed: 1926
Functions: office
Rank: 143

*** Hotel InterContinental ***
Height: 143.56
Floors: 42
Status: Completed
Started: 1927
Completed: 1929
Functions: hotel
Rank: 144

*** City Place ***
Height: 143.26
Floors: 40
Status: Completed
Completed: 1990
Functions: office / hotel
Rank: 145

*** Roosevelt University Academic, Student Life Residence Center ***
Height: 143
Floors: 32
Status: Completed
Started: 2010
Completed: 2012
Functions: residential / education / office
Rank: 146

*** Columbus Plaza ***
Height: 142.65
Floors: 47
Status: Completed
Started: 1978
Completed: 1980
Functions: residential
Rank: 147

*** Coast at Lakeshore East ***
Height: 142.22
Floors: 47
Status: Completed
Started: 2011
Completed: 2013
Functions: residential
Rank: 148

*** The Sterling ***
Height: 142.04
Floors: 49
Status: Completed
Started: 2000
Completed: 2001
Functions: residential / retail
Rank: 149

*** Tribune Tower ***
Height: 141.12
Floors: 34
Status: Completed
Started: 1922
Completed: 1925
Functions: office
Rank: 150

*** 200 North Dearborn Apartments ***
Height: 141.07
Floors: 47
Status: Completed
Started: 1987
Completed: 1989
Functions: residential
Rank: 151

*** Randolph Tower ***
Height: 141.02
Floors: 45
Status: Completed
Completed: 1929
Functions: office
Rank: 152

*** Presidential Towers I ***
Height: 140.6
Floors: 49
Status: Completed
Started: 1983
Completed: 1985
Functions: residential
Rank: 153

*** Presidential Towers II ***
Height: 140.6
Floors: 49
Status: Completed
Started: 1983
Completed: 1985
Functions: residential
Rank: 153

*** Presidential Towers III ***
Height: 140.6
Floors: 49
Status: Completed
Started: 1983
Completed: 1985
Functions: residential
Rank: 153

*** Presidential Towers IV ***
Height: 140.6
Floors: 49
Status: Completed
Started: 1983
Completed: 1985
Functions: residential
Rank: 153

*** The New York ***
Height: 140.49
Floors: 49
Status: Completed
Completed: 1986
Functions: residential
Rank: 157

*** Chicago Marriott ***
Height: 140.2
Floors: 45
Status: Completed
Completed: 1978
Functions: hotel
Rank: 158

*** The Residences at Grand Plaza ***
Height: 139.6
Floors: 39
Status: Completed
Started: 2000
Completed: 2003
Functions: residential
Rank: 159

*** 600 North Fairbanks ***
Height: 139.5
Floors: 41
Status: Completed
Started: 2006
Completed: 2008
Functions: residential
Rank: 160

*** Swissotel Chicago ***
Height: 139.29
Floors: 43
Status: Completed
Started: 1986
Completed: 1989
Functions: hotel
Rank: 161

*** Equitable Building ***
Height: 139.29
Floors: 35
Status: Completed
Started: 1963
Completed: 1965
Functions: office
Rank: 162

*** Kingsbury Plaza ***
Height: 138.84
Floors: 47
Status: Completed
Started: 2005
Completed: 2007
Functions: residential
Rank: 163

*** 400 North LaSalle ***
Height: 138.43
Floors: 45
Status: Completed
Started: 2003
Completed: 2005
Functions: residential
Rank: 164

*** ABN AMRO Plaza ***
Height: 138.13
Floors: 29
Status: Completed
Started: 2001
Completed: 2003
Functions: office
Rank: 165

*** 600 North Lake Shore Drive - North Tower ***
Height: 138.08
Floors: 41
Status: Completed
Started: 2005
Completed: 2008
Functions: residential
Rank: 166

*** Residence Inn Chicago Downtown/Loop ***
Height: 137.77
Floors: 37
Status: Completed
Started: 1913
Completed: 1927
Functions: office
Rank: 167

*** Riverbend Condominiums ***
Height: 137.39
Floors: 38
Status: Completed
Started: 2000
Completed: 2002
Functions: residential
Rank: 168

*** The Shoreham ***
Height: 137.16
Floors: 47
Status: Completed
Started: 2003
Completed: 2005
Functions: residential
Rank: 169

*** Eugenie Terrace on the Park ***
Height: 137.16
Floors: 44
Status: Completed
Completed: 1987
Functions: residential
Rank: 170

*** Fifth Third Center ***
Height: 137.16
Floors: 35
Status: Completed
Started: 1970
Completed: 1971
Functions: office
Rank: 171

*** Hubbard Place ***
Height: 136.96
Floors: 44
Status: Completed
Started: 2012
Completed: 2013
Functions: residential
Rank: 172

*** 200 Squared ***
Height: 136.86
Floors: 42
Status: Completed
Started: 2008
Completed: 2010
Functions: residential
Rank: 173

*** Ann & Robert H. Lurie Children's Hospital of Chicago ***
Height: 136.19
Floors: 22
Status: Completed
Started: 2008
Completed: 2012
Functions: hospital
Rank: 174

*** 300 South Wacker ***
Height: 135.64
Floors: 36
Status: Completed
Completed: 1971
Functions: office
Rank: 175

*** 444 North Michigan ***
Height: 135.64
Floors: 36
Status: Completed
Completed: 1976
Functions: office
Rank: 175

*** MILA ***
Height: 135.47
Floors: 40
Status: Completed
Started: 2014
Completed: 2016
Functions: residential
Rank: 177

*** Marriott Marquis Chicago ***
Height: 135.18
Floors: 40
Status: Completed
Started: 2015
Completed: 2017
Functions: hotel
Rank: 178

*** Optima Chicago Center ***
Height: 134.9
Floors: 42
Status: Completed
Started: 2011
Completed: 2014
Functions: residential
Rank: 179

*** 1001 South State Street ***
Height: 134.11
Floors: 40
Status: Completed
Started: 2014
Completed: 2016
Functions: residential
Rank: 180

*** Wrigley Building ***
Height: 133.51
Floors: 27
Status: Completed
Started: 1920
Completed: 1922
Functions: office
Rank: 181

*** Willoughby Tower ***
Height: 133.5
Floors: 38
Status: Completed
Completed: 1929
Functions: office
Rank: 182

*** Marquee ***
Height: 132.89
Floors: 38
Status: Completed
Started: 2014
Completed: 2016
Functions: residential / retail
Rank: 183

*** 123 North Wacker ***
Height: 132.59
Floors: 30
Status: Completed
Started: 1984
Completed: 1986
Functions: office
Rank: 184

*** 180 North LaSalle ***
Height: 132.58
Floors: 37
Status: Completed
Started: 1971
Completed: 1972
Functions: office
Rank: 185

*** Silver Tower ***
Height: 132.08
Floors: 39
Status: Completed
Started: 2007
Completed: 2010
Functions: residential
Rank: 186

*** 225 West Wacker ***
Height: 132
Floors: 28
Status: Completed
Started: 1987
Completed: 1989
Functions: office
Rank: 187

*** Shirley Ryan AbilityLab ***
Height: 131.45
Floors: 27
Status: Completed
Started: 2013
Completed: 2016
Functions: hospital
Rank: 188

*** 1130 South Michigan ***
Height: 131.37
Floors: 43
Status: Completed
Started: 1966
Completed: 1967
Functions: residential
Rank: 189

*** The Gallery On Wells ***
Height: 131.1
Floors: 39
Status: Completed
Started: 2016
Completed: 2017
Functions: residential
Rank: 190

*** McClurg Court Center A ***
Height: 131
Floors: 46
Status: Completed
Started: 1970
Completed: 1971
Functions: residential
Rank: 191

*** McClurg Court Center B ***
Height: 131
Floors: 46
Status: Completed
Started: 1970
Completed: 1971
Functions: residential
Rank: 191

*** 1555 North Astor ***
Height: 130.56
Floors: 48
Status: Completed
Completed: 1975
Functions: residential
Rank: 193

*** 225 West Randolph Street ***
Height: 130.15
Floors: 31
Status: Completed
Started: 1963
Completed: 1965
Functions: office
Rank: 194

*** AMA Building ***
Height: 130
Floors: 30
Status: Completed
Started: 1988
Completed: 1990
Functions: office
Rank: 195

*** Eugenie Square ***
Height: 129.85
Floors: 42
Status: Completed
Completed: 1972
Functions: residential
Rank: 196

*** 202 West Hill Street ***
Height: 129.82
Floors: 40
Status: Under Construction
Started: 2018
Completed: 2019
Functions: residential
Rank: 197

*** Fairmont Hotel ***
Height: 129.77
Floors: 37
Status: Completed
Completed: 1987
Functions: hotel
Rank: 198

*** Sky55 ***
Height: 129.41
Floors: 40
Status: Completed
Started: 2004
Completed: 2006
Functions: residential
Rank: 199

*** 2020 North Lincoln Park West ***
Height: 128.32
Floors: 39
Status: Completed
Completed: 1971
Functions: residential
Rank: 200

*** Skybridge ***
Height: 128.17
Floors: 39
Status: Completed
Started: 2000
Completed: 2003
Functions: residential
Rank: 201

*** The Sinclair ***
Height: 128
Floors: 35
Status: Completed
Started: 2016
Completed: 2017
Functions: residential
Rank: 202

*** Alta at K Station - East Tower ***
Height: 127.14
Floors: 41
Status: Completed
Started: 2008
Completed: 2010
Functions: residential
Rank: 203

*** 2 East Erie ***
Height: 126.49
Floors: 39
Status: Completed
Started: 2000
Completed: 2002
Functions: residential
Rank: 204

*** Hartford Plaza South ***
Height: 126.49
Floors: 33
Status: Completed
Completed: 1971
Functions: office
Rank: 205

*** Northern Trust Building ***
Height: 126.49
Floors: 31
Status: Completed
Started: 1972
Completed: 1974
Functions: office
Rank: 206

*** 10 East Delaware ***
Height: 126.39
Floors: 35
Status: Completed
Started: 2007
Completed: 2010
Functions: residential
Rank: 207

*** MoMo ***
Height: 125.14
Floors: 32
Status: Completed
Started: 2006
Completed: 2008
Functions: residential
Rank: 208

*** State and Chestnut ***
Height: 125
Floors: 35
Status: Completed
Started: 2013
Completed: 2015
Functions: residential
Rank: 209

*** 1100 North Lake Shore Drive ***
Height: 124.97
Floors: 40
Status: Completed
Started: 1977
Completed: 1979
Functions: residential
Rank: 210

*** Museum Tower ***
Height: 124.64
Floors: 38
Status: Completed
Started: 2004
Completed: 2006
Functions: residential
Rank: 211

*** Malibu East ***
Height: 124.36
Floors: 45
Status: Completed
Completed: 1970
Functions: residential
Rank: 212

*** 200 West Adams ***
Height: 124.06
Floors: 30
Status: Completed
Completed: 1985
Functions: office
Rank: 213

*** Two First National Plaza ***
Height: 124.06
Floors: 30
Status: Completed
Completed: 1973
Functions: office
Rank: 213

*** Lake Shore Plaza ***
Height: 123.45
Floors: 38
Status: Completed
Completed: 1986
Functions: residential
Rank: 215

*** 1300 North Lake Shore Drive ***
Height: 123.14
Floors: 40
Status: Completed
Completed: 1965
Functions: residential
Rank: 216

*** Time-Life Building ***
Height: 123.14
Floors: 30
Status: Completed
Started: 1967
Completed: 1969
Functions: office
Rank: 217

*** The Montgomery ***
Height: 123.04
Floors: 28
Status: Completed
Completed: 1972
Functions: residential
Rank: 218

*** Galter Pavilion ***
Height: 122.68
Floors: 22
Status: Completed
Started: 1994
Completed: 1999
Functions: hospital
Rank: 219

*** 420 East Ohio ***
Height: 122
Floors: 41
Status: Completed
Completed: 1990
Functions: residential
Rank: 220

*** Buckingham Plaza ***
Height: 121.92
Floors: 44
Status: Completed
Completed: 1982
Functions: residential
Rank: 221

*** Millennium Park Plaza ***
Height: 121.92
Floors: 40
Status: Completed
Completed: 1982
Functions: residential / office
Rank: 222

*** 777 North Michigan ***
Height: 121.92
Floors: 38
Status: Completed
Started: 1963
Completed: 1964
Functions: residential
Rank: 223

*** Avondale Center ***
Height: 121.92
Floors: 36
Status: Completed
Completed: 1980
Functions: office
Rank: 224

*** River View II ***
Height: 121.62
Floors: 32
Status: Completed
Started: 2001
Completed: 2004
Functions: residential
Rank: 225

*** James House ***
Height: 121.26
Floors: 43
Status: Completed
Completed: 1971
Functions: residential
Rank: 226

*** Cityfront Place ***
Height: 120.7
Floors: 40
Status: Completed
Completed: 1991
Functions: residential
Rank: 227

*** 333 North Michigan ***
Height: 120.7
Floors: 34
Status: Completed
Started: 1927
Completed: 1928
Functions: office
Rank: 228

*** Metcalfe Federal Building ***
Height: 120.7
Floors: 27
Status: Completed
Completed: 1991
Functions: government
Rank: 229

*** The Pearson ***
Height: 120.47
Floors: 35
Status: Completed
Started: 2001
Completed: 2003
Functions: residential
Rank: 230

*** Walton Colonnade ***
Height: 120.4
Floors: 44
Status: Completed
Completed: 1972
Functions: residential
Rank: 231

*** The Plaza on Dewitt ***
Height: 120.4
Floors: 43
Status: Completed
Started: 1963
Completed: 1966
Functions: residential
Rank: 232

*** 1110 North Lake Shore Drive ***
Height: 120
Floors: 40
Status: Completed
Started: 1968
Completed: 1970
Functions: residential
Rank: 233

*** Avenue Hotel ***
Height: 119.79
Floors: 40
Status: Completed
Completed: 1973
Functions: hotel / office
Rank: 234

*** 150 North Wacker ***
Height: 119.79
Floors: 30
Status: Completed
Started: 1968
Completed: 1970
Functions: office
Rank: 235

*** 225 West Washington Street ***
Height: 119.78
Floors: 28
Status: Completed
Started: 1985
Completed: 1987
Functions: office
Rank: 236

*** East Point ***
Height: 119.18
Floors: 43
Status: Completed
Started: 1966
