*** London (366) ***
*** Ontario Point ***
Height: 87
Floors: 27
Status: Completed
Completed: 2013
Functions: residential
Rank: 135

*** Arora Tower ***
Height: 86.7
Floors: 24
Status: Completed
Completed: 2016
Functions: residential
Rank: 136

*** Nova Victoria-South ***
Height: 86.7
Floors: 19
Status: Completed
Completed: 2016
Functions: office
Rank: 137

*** The Royal London Hospital ***
Height: 86.3
Floors: 18
Status: Completed
Completed: 2010
Functions: hospital
Rank: 138

*** 240 Blackfriars Road ***
Height: 85.5
Floors: 20
Status: Completed
Started: 2012
Completed: 2014
Functions: office / residential
Rank: 139

*** Hawfinch House ***
Height: 85.4
Floors: 26
Status: Completed
Completed: 2016
Functions: residential
Rank: 140

*** Merano Residences ***
Height: 85
Floors: 28
Status: Completed
Started: 2015
Completed: 2017
Functions: residential
Rank: 141

*** Chelsea Waterfront East Tower ***
Height: 85
Floors: 25
Status: Under Construction
Started: 2015
Completed: 2019
Functions: residential
Rank: 142

*** The Corniche, Building 2 ***
Height: 85
Floors: 18
Status: Completed
Started: 2015
Completed: 2017
Functions: residential
Rank: 143

*** London Television Centre ***
Height: 84.7
Floors: 24
Status: Completed
Completed: 1972
Functions: office
Rank: 144

*** Balfron Tower ***
Height: 84
Floors: 28
Status: Completed
Started: 1965
Completed: 1967
Functions: residential
Rank: 145

*** Altitude Aldgate ***
Height: 83.6
Floors: 27
Status: Completed
Started: 2012
Completed: 2014
Functions: residential / office / retail
Rank: 146

*** Unite Stratford One ***
Height: 83.5
Floors: 27
Status: Completed
Completed: 2014
Functions: residential
Rank: 147

*** The Liberty Building ***
Height: 82.97
Floors: 27
Status: Completed
Started: 2016
Completed: 2018
Functions: residential
Rank: 148

*** Apex House ***
Height: 82.8
Floors: 28
Status: Completed
Started: 2016
Completed: 2017
Functions: residential
Rank: 149

*** NEO Bankside Building C ***
Height: 82.49
Floors: 24
Status: Completed
Started: 2009
Completed: 2013
Functions: residential
Rank: 150

*** One Croydon ***
Height: 82.3
Floors: 24
Status: Completed
Completed: 1970
Functions: office
Rank: 151

*** Athena Court ***
Height: 82
Floors: 27
Status: Completed
Completed: 2009
Functions: residential
Rank: 152

*** Distillery Tower ***
Height: 82
Floors: 27
Status: Completed
Completed: 2015
Functions: residential
Rank: 152

*** The Eagle ***
Height: 82
Floors: 26
Status: Completed
Started: 2008
Completed: 2015
Functions: residential
Rank: 154

*** The Triton Building ***
Height: 82
Floors: 26
Status: Completed
Completed: 2013
Functions: residential
Rank: 154

*** Pioneer Point Tower 1 ***
Height: 82
Floors: 25
Status: Completed
Started: 2009
Completed: 2011
Functions: residential
Rank: 156

*** Streamlight Tower ***
Height: 82
Floors: 25
Status: Completed
Completed: 2012
Functions: residential
Rank: 156

*** Marlin Apartments ***
Height: 82
Floors: 22
Status: Completed
Completed: 2006
Functions: residential
Rank: 158

*** Aldgate Place, Central Tower ***
Height: 81.98
Floors: 26
Status: Under Construction
Started: 2016
Completed: 2018
Functions: residential
Rank: 159

*** 30 Crown Place ***
Height: 81.69
Floors: 19
Status: Completed
Completed: 2009
Functions: office
Rank: 160

*** Moor House ***
Height: 81.69
Floors: 19
Status: Completed
Completed: 2005
Functions: office
Rank: 160

*** Lewisham Gateway-Portrait ***
Height: 81.5
Floors: 25
Status: Completed
Completed: 2017
Functions: residential
Rank: 162

*** One Creechurch Place ***
Height: 81.31
Floors: 19
Status: Completed
Completed: 2016
Functions: office
Rank: 163

*** Tolworth Tower ***
Height: 81
Floors: 22
Status: Completed
Completed: 1964
Functions: hotel / office
Rank: 164

*** Horizons ***
Height: 80.96
Floors: 26
Status: Completed
Completed: 2016
Functions: residential
Rank: 165

*** Urbanest King's Cross ***
Height: 80.95
Floors: 27
Status: Completed
Completed: 2013
Functions: residential
Rank: 166

*** Two Southbank Place ***
Height: 80.7
Floors: 16
Status: Architecturally Topped Out
Completed: 2018
Functions: office
Rank: 167

*** The Lighterman ***
Height: 80.25
Floors: 24
Status: Architecturally Topped Out
Started: 2015
Completed: 2017
Functions: residential
Rank: 168

*** Peregrine House ***
Height: 80
Floors: 27
Status: Completed
Completed: 1969
Functions: residential
Rank: 169

*** Woodberry Down-Residence ***
Height: 80
Floors: 27
Status: Completed
Completed: 2011
Functions: residential
Rank: 169

*** Wembley Point ***
Height: 80
Floors: 21
Status: Completed
Completed: 1965
Functions: office
Rank: 171

*** 6-8 Bishopsgate ***
Height: 79.4
Floors: 24
Status: Completed
Started: 1977
Completed: 1981
Functions: office
Rank: 172

*** St. George's House ***
Height: 79.2
Status: Completed
Completed: 1964
Functions: abandoned
Rank: 173

*** Upper Riverside-Building 2 ***
Height: 79.1
Floors: 24
Status: Under Construction
Started: 2015
Functions: residential
Rank: 174

*** One Commercial Street ***
Height: 79
Floors: 23
Status: Completed
Completed: 2014
Functions: residential / office / retail
Rank: 175

*** Aldgate Place, Gateway Tower ***
Height: 78.98
Floors: 25
Status: Completed
Completed: 2016
Functions: residential
Rank: 176

*** Blackwall Reach-Plot H ***
Height: 78.92
Floors: 24
Status: Under Construction
Started: 2016
Functions: residential
Rank: 177

*** Aldgate Tower ***
Height: 78.9
Floors: 17
Status: Completed
Started: 2012
Completed: 2014
Functions: office
Rank: 178

*** Whitgift Centre-Centre Tower ***
Height: 78.6
Floors: 21
Status: Completed
Completed: 1970
Functions: office
Rank: 179

*** Copperas Street Development ***
Height: 78.46
Floors: 23
Status: Under Construction
Started: 2016
Functions: residential
Rank: 180

*** Aberfield Estate-Maydew House ***
Height: 78.3
Floors: 26
Status: Completed
Completed: 1964
Functions: residential
Rank: 181

*** Pepy's Estate-Daubeney Tower ***
Height: 78.3
Floors: 26
Status: Completed
Completed: 1962
Functions: residential
Rank: 181

*** Pepy's Estate-Eddystone Tower ***
Height: 78.3
Floors: 26
Status: Completed
Completed: 1962
Functions: residential
Rank: 181

*** Sienna Alto ***
Height: 78.3
Floors: 25
Status: Completed
Completed: 2013
Functions: residential
Rank: 184

*** The News Building ***
Height: 78.2
Floors: 19
Status: Completed
Completed: 2013
Functions: office
Rank: 185

*** Chelsea Creek-The Tower ***
Height: 78.1
Floors: 25
Status: Completed
Completed: 2016
Functions: residential
Rank: 186

*** University College London Hospital ***
Height: 77.7
Floors: 18
Status: Completed
Started: 2000
Completed: 2005
Functions: hospital
Rank: 187

*** Marner Point ***
Height: 77.4
Floors: 26
Status: Completed
Completed: 2013
Functions: residential
Rank: 188

*** Grampian House ***
Height: 76.5
Floors: 26
Status: Completed
Completed: 1972
Functions: residential / retail
Rank: 189

*** Mendip House ***
Height: 76.5
Floors: 26
Status: Completed
Completed: 1972
Functions: residential / retail
Rank: 189

*** Pennine House ***
Height: 76.5
Floors: 26
Status: Completed
Completed: 1972
Functions: residential / retail
Rank: 189

*** Elektron Tower ***
Height: 76.2
Floors: 25
Status: Completed
Completed: 2008
Functions: residential
Rank: 192

*** The Corniche, Building 1 ***
Height: 76
Floors: 27
Status: Completed
Started: 2015
Completed: 2017
Functions: residential
Rank: 193

*** Elephant 1 Block A ***
Height: 76
Floors: 23
Status: Completed
Started: 2014
Completed: 2016
Functions: residential / retail
Rank: 194

*** Apex Tower ***
Height: 76
Floors: 21
Status: Completed
Completed: 2015
Functions: residential
Rank: 195

*** City Island-Dawsonne House ***
Height: 75.6
Floors: 23
Status: Under Construction
Completed: 2018
Functions: residential
Rank: 196

*** Goodman's Fields-Tower 7 ***
Height: 75.43
Floors: 23
Status: Under Construction
Completed: 2019
Functions: residential
Rank: 197

*** Rothschild Bank Headquarters ***
Height: 75.4
Floors: 16
Status: Completed
Started: 2008
Completed: 2011
Functions: office
Rank: 198

*** White Collar Factory ***
Height: 75.25
Floors: 17
Status: Completed
Started: 2014
Completed: 2017
Functions: office
Rank: 199

*** Nightingale Heights ***
Height: 75
Floors: 25
Status: Completed
Completed: 1968
Functions: residential
Rank: 200

*** City Island-Bridgwater House ***
Height: 75
Floors: 24
Status: Under Construction
Completed: 2018
Functions: residential
Rank: 201

*** One Tower Bridge Building D ***
Height: 75
Floors: 21
Status: Completed
Started: 2012
Completed: 2017
Functions: residential
Rank: 202

*** Vermilion ***
Height: 75
Floors: 21
Status: Completed
Completed: 2012
Functions: residential
Rank: 202

*** Charing Cross Hospital, Main Building ***
Height: 75
Floors: 17
Status: Completed
Completed: 1972
Functions: hospital
Rank: 204
