*** Tokyo (991) ***
Started: 2006
Completed: 2008
Functions: education
Rank: 23

*** Izumi Garden Tower ***
Height: 201
Floors: 43
Status: Completed
Started: 1999
Completed: 2002
Functions: hotel / office
Rank: 24

*** Japan Post Tower ***
Height: 200.1
Floors: 40
Status: Completed
Started: 2009
Completed: 2012
Functions: office
Rank: 25

*** Sompo Japan Head Office Building ***
Height: 200
Floors: 43
Status: Completed
Started: 1973
Completed: 1976
Functions: office
Rank: 26

*** The Yomiuri Shimbun Building ***
Height: 200
Floors: 33
Status: Completed
Started: 2011
Completed: 2013
Functions: office
Rank: 27

*** The Otemachi Tower ***
Height: 199.7
Floors: 38
Status: Completed
Started: 2010
Completed: 2013
Functions: hotel / office
Rank: 28

*** Shin-Marunouchi Building ***
Height: 198
Floors: 38
Status: Completed
Started: 2005
Completed: 2007
Functions: office
Rank: 29

*** Sumitomo Fudosan Shinjuku Grand Tower ***
Height: 195.2
Floors: 40
Status: Completed
Started: 2008
Completed: 2011
Functions: office
Rank: 30

*** Harumi Island Triton Square Tower X ***
Height: 194.9
Floors: 44
Status: Completed
Started: 1994
Completed: 2001
Functions: office
Rank: 31

*** Sanno Park Tower ***
Height: 194.45
Floors: 44
Status: Completed
Completed: 2000
Functions: office
Rank: 32

*** Nippon Television Tower ***
Height: 192.8
Floors: 32
Status: Completed
Started: 2000
Completed: 2003
Functions: office / retail
Rank: 33

*** Nihonbashi Mitsui Tower ***
Height: 192.34
Floors: 39
Status: Completed
Started: 2002
Completed: 2005
Functions: hotel / office
Rank: 34

*** Kachidoki View Tower ***
Height: 192.2
Floors: 55
Status: Completed
Started: 2007
Completed: 2010
Functions: residential / office
Rank: 35

*** The Tokyo Towers Mid Tower ***
Height: 192
Floors: 58
Status: Completed
Started: 2004
Completed: 2008
Functions: residential
Rank: 36

*** The Tokyo Towers Sea Tower ***
Height: 192
Floors: 58
Status: Completed
Started: 2004
Completed: 2008
Functions: residential
Rank: 36

*** Tokyo Midtown Hibiya ***
Height: 191.5
Floors: 35
Status: Completed
Started: 2014
Completed: 2018
Functions: office / retail
Rank: 38

*** Tomihisa Cross Comfort Tower ***
Height: 191
Floors: 55
Status: Completed
Started: 2012
Completed: 2015
Functions: residential
Rank: 39

*** Acty Shiodome ***
Height: 190.3
Floors: 58
Status: Completed
Started: 2000
Completed: 2004
Functions: residential
Rank: 40

*** Shinjuku I-Land Tower ***
Height: 190
Floors: 44
Status: Completed
Completed: 1995
Functions: office
Rank: 41

*** Toshima Ecomusee Town ***
Height: 189
Floors: 50
Status: Completed
Started: 2012
Completed: 2015
Functions: residential / office
Rank: 42

*** Cerulean Tower ***
Height: 188
Floors: 41
Status: Completed
Completed: 2001
Functions: residential / hotel / office
Rank: 43

*** Capital Gate Place ***
Height: 187.1
Floors: 53
Status: Completed
Started: 2012
Completed: 2015
Functions: residential
Rank: 44

*** Atago Green Hills Mori Tower ***
Height: 187
Floors: 42
Status: Completed
Completed: 2001
Functions: office
Rank: 45

*** Shinjuku Oak Tower ***
Height: 183.84
Floors: 38
Status: Completed
Completed: 2002
Functions: office
Rank: 46

*** Owl Tower ***
Height: 182.8
Floors: 52
Status: Completed
Started: 2007
Completed: 2011
Functions: residential
Rank: 47

*** Shibuya Hikarie ***
Height: 182.5
Floors: 34
Status: Completed
Started: 2009
Completed: 2012
Functions: office / exhibition / retail
Rank: 48

*** Tokyo Nihonbashi Tower ***
Height: 182.17
Floors: 35
Status: Completed
Started: 2012
Completed: 2015
Functions: office
Rank: 49

*** Century Park Tower ***
Height: 180
Floors: 54
Status: Completed
Started: 1995
Completed: 1998
Functions: residential
Rank: 50

*** Park City Toyosu Building A ***
Height: 180
Floors: 52
Status: Completed
Completed: 2008
Functions: residential
Rank: 51

*** Proud Tower Shinonome Canal Court ***
Height: 180
Floors: 52
Status: Completed
Started: 2010
Completed: 2012
Functions: residential
Rank: 51

*** NEC Supertower ***
Height: 180
Floors: 44
Status: Completed
Completed: 1990
Functions: office
Rank: 53

*** JA Building ***
Height: 180
Floors: 37
Status: Completed
Started: 2007
Completed: 2009
Functions: office
Rank: 54

*** Shibuya Stream ***
Height: 180
Floors: 37
Status: Completed
Started: 2015
Completed: 2018
Functions: office / hotel
Rank: 54

*** Tokyo Garden Terrace Kioicho - Kioi Tower ***
Height: 180
Floors: 36
Status: Completed
Started: 2013
Completed: 2016
Functions: office / retail
Rank: 56

*** Sumitomo Fudosan Mita Twin Building West ***
Height: 179.3
Floors: 43
Status: Completed
Started: 2003
Completed: 2006
Functions: hotel / office
Rank: 57

*** Akasaka Biz Tower ***
Height: 179.25
Floors: 39
Status: Completed
Started: 2005
Completed: 2008
Functions: office
Rank: 58

*** Marunouchi Building ***
Height: 179
Floors: 37
Status: Completed
Completed: 2002
Functions: office
Rank: 59

*** Otemachi 2-Chome 1st Class Urban Redevelopment Project Building A ***
Height: 179
Floors: 35
Status: Architecturally Topped Out
Started: 2015
Completed: 2019
Functions: office
Rank: 60

*** Kachidoki The Tower ***
Height: 178.78
Floors: 53
Status: Completed
Started: 2014
Completed: 2016
Functions: residential
Rank: 61

*** W-Comfort Towers East ***
Height: 178.48
Floors: 54
Status: Completed
Completed: 2004
Functions: residential
Rank: 62

*** Keio Plaza North Building ***
Height: 178
Floors: 47
Status: Completed
Started: 1968
Completed: 1971
Functions: hotel
Rank: 63

*** Marunouchi Trust Building Main Tower ***
Height: 178
Floors: 37
Status: Completed
Started: 2006
Completed: 2008
Functions: hotel / office
Rank: 64

*** A2 Tower 3 Harumi ***
Height: 177.3
Floors: 51
Status: Completed
Completed: 2015
Functions: residential
Rank: 65

*** A3 Tower 3 Harumi ***
Height: 177.3
Floors: 51
Status: Completed
Completed: 2015
Functions: residential
Rank: 65

*** Otemachi Financial City South Tower ***
Height: 177
Floors: 34
Status: Completed
Started: 2010
Completed: 2012
Functions: office
Rank: 67

*** Kasumigaseki Common Gate West Building ***
Height: 176
Floors: 38
Status: Completed
Started: 2005
Completed: 2007
Functions: office
Rank: 68

*** Harumi Island Triton Square Tower Y ***
Height: 175
Floors: 40
Status: Completed
Started: 1997
Completed: 2000
Functions: office
Rank: 69

*** The Parkhouse Harumi Towers Tiaro Residence ***
Height: 174.7
Floors: 49
Status: Completed
Started: 2013
Completed: 2016
Functions: residential
Rank: 70

*** Tokyo Shiodome Building  ***
Height: 173.2
Floors: 37
Status: Completed
Started: 2002
Completed: 2005
Functions: hotel / office
Rank: 71

*** Shiodome Media Tower ***
Height: 172.55
Floors: 34
Status: Completed
Started: 2000
Completed: 2003
Functions: hotel / office
Rank: 72

*** Park Axis Aoyama 1-chome Tower ***
Height: 172.39
Floors: 46
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 73

*** Royal Park Shiodome Tower ***
Height: 172
Floors: 38
Status: Completed
Started: 2000
Completed: 2003
Functions: hotel / office
Rank: 74

*** City Towers Toyosu North Tower ***
Height: 171.2
Floors: 50
Status: Completed
Started: 2006
Completed: 2009
Functions: residential
Rank: 75

***  Kyobashi EDOGRAND ***
Height: 170.37
Floors: 32
Status: Completed
Started: 2013
Completed: 2016
Functions: office / retail
Rank: 76

*** Shibaura Island Air Tower ***
Height: 170
Floors: 48
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 77

*** Park Court Akasaka Hinokicho The Tower ***
Height: 170
Floors: 44
Status: Completed
Started: 2015
Completed: 2018
Functions: residential
Rank: 78

*** Marunouchi Park Building ***
Height: 170
Floors: 35
Status: Completed
Started: 2007
Completed: 2009
Functions: office
Rank: 79

*** JT Building ***
Height: 169.7
Floors: 35
Status: Completed
Started: 1991
Completed: 1995
Functions: office
Rank: 80

*** The Parkhouse Harumi Towers Krono Residence ***
Height: 169.5
Floors: 49
Status: Completed
Started: 2010
Completed: 2014
Functions: residential
Rank: 81

*** Bay City Harumi Sky Link Tower ***
Height: 169
Floors: 49
Status: Completed
Started: 2007
Completed: 2009
Functions: residential
Rank: 82

*** Shibaura Island Grove Tower ***
Height: 168.8
Floors: 49
Status: Completed
Started: 2004
Completed: 2007
Functions: office
Rank: 83

*** Otemachi Financial City Grand Cube ***
Height: 168.28
Floors: 31
Status: Completed
Started: 2014
Completed: 2016
Functions: office / retail
Rank: 84

*** JR Shinjuku Miraina Tower ***
Height: 167.95
Floors: 33
Status: Completed
Started: 2015
Completed: 2016
Functions: office / retail
Rank: 85

*** Central Park La Tour Shinjuku ***
Height: 167.8
Floors: 46
Status: Completed
Started: 2006
Completed: 2010
Functions: residential
Rank: 86

*** Shibaura Island Bloom Tower ***
Height: 167.4
Floors: 48
Status: Completed
Started: 2006
Completed: 2008
Functions: residential
Rank: 87

*** Sapia Tower ***
Height: 167.2
Floors: 35
Status: Completed
Started: 2004
Completed: 2007
Functions: hotel / office
Rank: 88

*** Capital Mark Tower ***
Height: 167
Floors: 47
Status: Completed
Started: 2005
Completed: 2007
Functions: residential
Rank: 89

*** Toshiba Building ***
Height: 167
Floors: 40
Status: Completed
Started: 1981
Completed: 1984
Functions: office
Rank: 90

*** Yebisu Garden Place Tower ***
Height: 167
Floors: 40
Status: Completed
Started: 1991
Completed: 1994
Functions: office
Rank: 90

*** City Towers Toyosu South Tower ***
Height: 166.9
Floors: 48
Status: Completed
Started: 2006
Completed: 2009
Functions: residential
Rank: 92

*** Kita Shinjuku 2 Chome Building ***
Height: 166.5
Floors: 35
Status: Completed
Started: 2008
Completed: 2011
Functions: office
Rank: 93

*** Toyosu Center Building ***
Height: 165.2
Floors: 37
Status: Completed
Started: 1989
Completed: 1992
Functions: office
Rank: 94

*** Harumi View Tower ***
Height: 165
Floors: 50
Status: Completed
Started: 1994
Completed: 1997
Functions: residential
Rank: 95

*** Twin Parks Left Wing ***
Height: 165
Floors: 47
Status: Completed
Started: 1999
Completed: 2002
Functions: residential
Rank: 96

*** Twin Parks Right Wing ***
Height: 165
Floors: 47
Status: Completed
Started: 1999
Completed: 2002
Functions: residential
Rank: 96

*** Naka-Meguro Atlas Tower ***
Height: 165
Floors: 45
Status: Completed
Started: 2007
Completed: 2009
Functions: residential / office
Rank: 98

*** Otemachi 2-Chome 1st Class Urban Redevelopment Project Building B ***
Height: 165
Floors: 32
Status: Architecturally Topped Out
Started: 2015
Completed: 2019
Functions: office
Rank: 99

*** Waterras Tower ***
Height: 164.9
Floors: 41
Status: Completed
Started: 2009
Completed: 2013
Functions: office / residential / retail
Rank: 100

*** KDDI Building ***
Height: 164.7
Floors: 32
Status: Completed
Completed: 1974
Functions: office
Rank: 101

*** Tokyo Building ***
Height: 164
Floors: 33
Status: Completed
Started: 2003
Completed: 2006
Functions: office
Rank: 102

*** Tokyo Metropolitan Government Building II ***
Height: 163.3
Floors: 34
Status: Completed
Started: 1988
Completed: 1991
Functions: government
Rank: 103

*** Shirogane 6-Chome Redevelopment ***
Height: 163
Floors: 40
Status: Completed
Completed: 2004
Functions: residential
Rank: 104

*** Akasaka Tower Residence ***
Height: 162
Floors: 45
Status: Completed
Started: 2005
Completed: 2008
Functions: residential
Rank: 105

*** Shibaura Island Cape Tower ***
Height: 161
Floors: 48
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 106

*** Shinjuku Maynds Tower ***
Height: 161
Floors: 34
Status: Completed
Started: 1992
Completed: 1995
Functions: office
Rank: 107

*** Nihon Seimei Marunouchi Building ***
Height: 160
Floors: 28
Status: Completed
Started: 2001
Completed: 2004
Functions: office
Rank: 108

*** Concieria Nishi-Shinjuku Tower's West ***
Height: 159.8
Floors: 44
Status: Completed
Started: 2005
Completed: 2008
Functions: residential
Rank: 109

*** Tornare Nihonbashi Hamacho Tower ***
Height: 159.7
Floors: 47
Status: Completed
Started: 2003
Completed: 2005
Functions: residential
Rank: 110

*** Apartment Tower Kachidoki ***
Height: 159.7
Floors: 45
Status: Completed
Started: 2007
Completed: 2011
Functions: residential
Rank: 111

*** Shiba 3-Chome Coop Building ***
Height: 159.3
Floors: 34
Status: Completed
Completed: 1996
Functions: residential
Rank: 112

*** Brillia Tower Tokyo ***
Height: 159.11
Floors: 45
Status: Completed
Started: 2002
Completed: 2006
Functions: residential
Rank: 113

*** Roppongi Hills Residential Building B ***
Height: 159.11
Floors: 43
Status: Completed
Started: 2000
Completed: 2003
Functions: residential
Rank: 114

*** Roppongi Hills Residential Building C ***
Height: 159.11
Floors: 43
Status: Completed
Started: 2000
Completed: 2003
Functions: residential
Rank: 114

*** Prudential Tower ***
Height: 158.35
Floors: 38
Status: Completed
Started: 1999
Completed: 2002
Functions: residential / office
Rank: 116

*** Tokyo World Trade Center ***
Height: 158
Floors: 40
Status: Completed
Completed: 1970
Functions: office
Rank: 117

*** Joyama Project ***
Height: 158
Floors: 36
Status: Completed
Completed: 1988
Functions: residential
Rank: 118

*** Sky Tree East ***
Height: 158
Floors: 31
Status: Completed
Started: 2008
Completed: 2012
Functions: office
Rank: 119

*** K-Tower ***
Height: 158
Floors: 30
Status: Completed
Started: 2008
Completed: 2012
Functions: residential / office
Rank: 120

*** Shiroyama JT Trust Tower ***
Height: 157.89
Floors: 36
Status: Completed
Started: 1989
Completed: 1991
Functions: office
Rank: 121

*** Park Court Akasaka The Tower ***
Height: 157.3
Floors: 43
Status: Completed
Started: 2006
Completed: 2009
Functions: residential / office
Rank: 122

*** Atago Green Hills Forest Tower ***
Height: 157
Floors: 42
Status: Completed
Completed: 2001
Functions: residential
Rank: 123

*** Kasumigaseki Common Gate East Building ***
Height: 156.7
Floors: 33
Status: Completed
Started: 2005
Completed: 2007
Functions: office
Rank: 124

*** Kasumigaseki Building ***
Height: 156
Floors: 36
Status: Completed
Started: 1965
Completed: 1968
Functions: office
Rank: 125

*** NTT DoCoMo Sumida Building ***
Height: 156
Floors: 27
Status: Completed
Completed: 2003
Functions: office
Rank: 126

*** Shinagawa Season Terrace ***
Height: 155.4
Floors: 32
Status: Completed
Started: 2012
Completed: 2015
Functions: office / retail
Rank: 127

*** Plaza Tower Kachidoki ***
Height: 155.15
Floors: 43
Status: Completed
Started: 2001
Completed: 2004
Functions: residential
Rank: 128

*** The Toyosu Tower ***
Height: 155.1
Floors: 43
Status: Completed
Started: 2006
Completed: 2008
Functions: residential
Rank: 129

*** Tokyo Dome Hotel ***
Height: 155
Floors: 43
Status: Completed
Started: 1997
Completed: 2000
Functions: hotel
Rank: 130

*** Harumi Island Triton Square Tower Z ***
Height: 155
Floors: 35
Status: Completed
Started: 1997
Completed: 2000
Functions: office
Rank: 131

*** Nikkei Building ***
Height: 155
Floors: 33
Status: Completed
Started: 2007
Completed: 2009
Functions: office
Rank: 132

*** SKYZ Tower & Garden ***
Height: 154
Floors: 44
Status: Completed
Started: 2011
Completed: 2015
Functions: residential
Rank: 133

*** Otemachi Financial City North Tower ***
Height: 154
Floors: 30
Status: Completed
Started: 2010
Completed: 2012
Functions: office
Rank: 134

*** Hilltop Tower ***
Height: 153.9
Floors: 47
Status: Completed
Started: 2002
Completed: 2005
Functions: residential
Rank: 135

*** Toranomon Towers Residence ***
Height: 153.5
Floors: 41
Status: Completed
Started: 2003
Completed: 2006
Functions: residential
Rank: 136

*** W-Comfort Towers West ***
Height: 153.4
Floors: 45
Status: Completed
Completed: 2005
Functions: residential
Rank: 137

*** City Towers Toyosu The Symbol ***
Height: 153
Floors: 44
Status: Completed
Started: 2007
Completed: 2009
Functions: residential
Rank: 138

*** Station Garden Tower ***
Height: 153
Floors: 40
Status: Completed
Started: 2004
Completed: 2008
Functions: residential / office
Rank: 139

*** Ark Hills Mori Building ***
Height: 153
Floors: 37
Status: Completed
Started: 1983
Completed: 1986
Functions: office
Rank: 140

*** Park Tower Gran Sky ***
Height: 152.9
Floors: 44
Status: Completed
Started: 2007
Completed: 2010
Functions: residential
Rank: 141

*** Garden Air Tower ***
Height: 152.6
Floors: 35
Status: Completed
Started: 2000
Completed: 2003
Functions: office
Rank: 142

*** Futakotamagawa Rise Tower & Residence East ***
Height: 151.1
Floors: 42
Status: Completed
Started: 2007
Completed: 2010
Functions: residential
Rank: 143

*** Odakyu Southern Tower ***
Height: 151
Floors: 36
Status: Completed
Completed: 1998
Functions: hotel / office
Rank: 144

*** Shiba-Koen First Building ***
Height: 151
Floors: 35
Status: Completed
Completed: 2000
Functions: residential / office
Rank: 145

*** Kudan Dai 3 Complex Chiyoda Prefecture Office ***
Height: 151
Floors: 23
Status: Completed
Started: 2004
Completed: 2007
Functions: government
Rank: 146

*** Air Rise Tower ***
Height: 150.6
Floors: 42
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 147

*** The Roppongi Tokyo Club Residence ***
Height: 150.3
Floors: 39
Status: Completed
Started: 2008
Completed: 2011
Functions: residential / office / retail
Rank: 148

*** Sumitomo Mitsui Banking Corporation East Tower ***
Height: 150
Floors: 31
Status: Completed
Started: 2012
Completed: 2015
Functions: office
Rank: 149

*** Iidabashi Grand Bloom ***
Height: 150
Floors: 30
Status: Completed
Started: 2011
Completed: 2014
Functions: office
Rank: 150

*** JR East Japan Building ***
Height: 150
Floors: 28
Status: Completed
Completed: 1997
Functions: office
Rank: 151

*** Marunouchi Eiraku Building ***
Height: 150
Floors: 27
Status: Completed
Started: 2009
Completed: 2012
Functions: office / retail
Rank: 152

*** Granpark Tower ***
Height: 149.96
Floors: 34
Status: Completed
Completed: 1996
Functions: office
Rank: 153

*** Otemachi Park Building ***
Height: 149.95
Floors: 31
Status: Completed
Completed: 2017
Functions: serviced apartments / office
Rank: 154

*** Iidabashi Grand Bloom ***
Height: 149.88
Floors: 30
Status: Completed
Started: 2011
Completed: 2014
Functions: office
Rank: 155

*** Pacific Century Plaza ***
Height: 149.8
Floors: 32
Status: Completed
Started: 1999
Completed: 2001
Functions: hotel / office
Rank: 156

*** Sumitomo Realty Iidabashi First Tower ***
Height: 149.7
Floors: 34
Status: Completed
Started: 2007
Completed: 2010
Functions: residential / office
Rank: 157

*** Park Court Chiyoda Fujimi The Tower ***
Height: 149.1
Floors: 40
Status: Completed
Started: 2011
Completed: 2015
Functions: residential
Rank: 158

*** Park Court Chiyoda Fujimi Tower ***
Height: 149
Floors: 40
Status: Completed
Started: 2011
Completed: 2014
Functions: residential
Rank: 159

*** Shinagawa East One Tower ***
Height: 149
Floors: 32
Status: Completed
Completed: 2003
Functions: hotel / office
Rank: 160

*** Shinagawa Grand Central Tower ***
Height: 148
Floors: 32
Status: Completed
Started: 2000
Completed: 2003
Functions: office
Rank: 161

*** Akihabara Fuji Soft ABC Building ***
Height: 148
Floors: 31
Status: Completed
Started: 2004
Completed: 2007
Functions: office
Rank: 162

*** Mitsubishi UFJ Trust & Banking Corporate Head Office ***
Height: 148
Floors: 30
Status: Completed
Completed: 2003
Functions: office
Rank: 163

*** Taiyo Life Shinagawa Building ***
Height: 148
Floors: 30
Status: Completed
Completed: 2003
Functions: office
Rank: 163

*** Marunouchi Kitaguchi Building ***
Height: 147.4
Floors: 29
Status: Completed
Started: 2001
Completed: 2004
Functions: office
Rank: 165

*** Toyosu Center Building Annex ***
Height: 147
Floors: 33
Status: Completed
Started: 2004
Completed: 2006
Functions: office
Rank: 166

*** Mitsubishi Heavy Industries Building ***
Height: 147
Floors: 32
Status: Completed
Started: 2000
Completed: 2003
Functions: office
Rank: 167

*** Meiji Yasuda Life Building ***
Height: 146.8
Floors: 30
Status: Completed
Completed: 2004
Functions: hotel / office
Rank: 168

*** St. Luke's International Residences ***
Height: 146
Floors: 38
Status: Completed
Completed: 1994
Functions: residential / hotel
Rank: 169

*** Tokyo Sankei New Building ***
Height: 146
Floors: 33
Status: Completed
Started: 1997
Completed: 2000
Functions: office / retail
Rank: 170

*** Bunkyō Civic Center ***
Height: 145.7
Floors: 28
Status: Completed
Completed: 1994
Functions: office
Rank: 171

*** Kabukiza Tower ***
Height: 145.5
Floors: 29
Status: Completed
Started: 2010
Completed: 2013
Functions: office / residential
Rank: 172

*** NTT DoCoMo Shinagawa Building ***
Height: 145
Floors: 29
Status: Completed
Started: 2000
Completed: 2003
Functions: office
Rank: 173

*** River City 21 East Towers II ***
Height: 144.9
Floors: 43
Status: Completed
Started: 1997
Completed: 2000
Functions: residential
Rank: 174

*** Hotel New Otani Tokyo, Garden Tower ***
Height: 144.5
Floors: 40
Status: Completed
Completed: 1974
Functions: hotel
Rank: 175

*** Shinagawa Intercity Tower A ***
Height: 144.5
Floors: 32
Status: Completed
Completed: 1998
Functions: office / retail
Rank: 176

*** Canon S Tower ***
Height: 144.17
Floors: 29
Status: Completed
Started: 2000
Completed: 2003
Functions: office
Rank: 177

*** Iino Building ***
Height: 143
Floors: 29
Status: Completed
Started: 2009
Completed: 2014
Functions: office
Rank: 178

*** Shinagawa V-Tower ***
Height: 142.95
Floors: 43
Status: Completed
Completed: 2003
Functions: residential
Rank: 179

*** Shinagawa Prince Hotel New Tower ***
Height: 142.9
Floors: 39
Status: Completed
Completed: 1994
Functions: hotel
Rank: 180

*** Mizuho Bank Headquarters ***
Height: 142.5
Floors: 35
Status: Completed
Started: 1977
Completed: 1980
Functions: office
Rank: 181

*** Akihabara Dai Building ***
Height: 142.01
Floors: 31
Status: Completed
Started: 2003
Completed: 2005
Functions: office
Rank: 182

*** East Core Towing Nibankan ***
Height: 141.6
Floors: 41
Status: Completed
Completed: 2009
Functions: residential
Rank: 183

*** Akasaka Park Building ***
Height: 141
Floors: 32
Status: Completed
Completed: 1993
Functions: office
Rank: 184

*** World City Breeze Tower ***
Height: 139.9
Floors: 43
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 185

*** World City Capital Tower ***
Height: 139.9
Floors: 43
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 185

*** Shinagawa Intercity Tower B ***
Height: 139.9
Floors: 32
Status: Completed
Started: 1995
Completed: 1998
Functions: office / retail
Rank: 187

*** Shinagawa Intercity Tower C ***
Height: 139.9
Floors: 32
Status: Completed
Started: 1995
Completed: 1998
Functions: office / retail
Rank: 187

*** River City 21 Skylight Tower ***
Height: 139
Floors: 40
Status: Completed
Started: 1990
Completed: 1993
Functions: residential
Rank: 189

*** World City Aqua Tower ***
Height: 138.7
Floors: 41
Status: Completed
Started: 2004
Completed: 2007
Functions: residential
Rank: 190

*** The Tower Grandia ***
Height: 138.7
Floors: 38
Status: Completed
Completed: 2004
Functions: residential
Rank: 191

*** Keio Plaza Hotel South Building ***
Height: 138.7
Floors: 35
Status: Completed
Completed: 1980
Functions: hotel
Rank: 192

*** Tokyo Times Tower ***
Height: 138.45
Floors: 41
Status: Completed
Completed: 2004
Functions: residential
Rank: 193

*** Roppongi T-CUBE ***
Height: 138.4
Floors: 27
Status: Completed
Started: 2001
Completed: 2003
Functions: office / residential / retail
Rank: 194

*** Venasis Kanamachi Tower Residence ***
Height: 138.2
Floors: 41
Status: Completed
Started: 2006
Completed: 2009
Functions: residential
Rank: 195

*** Otemachi Nomura Building ***
Height: 138.1
Floors: 27
Status: Completed
Completed: 1997
Functions: office
Rank: 196

*** Futakotamagawa Rise 2a ***
Height: 137
Floors: 30
Status: Completed
Completed: 2015
Functions: office / hotel
Rank: 197

*** Cosmopolis Shinagawa ***
Height: 136.9
Floors: 40
Status: Completed
Started: 2002
Completed: 2005
Functions: residential
Rank: 198

*** Nippon Express Headquarters ***
Height: 136.6
Floors: 28
Status: Completed
Started: 2000
Completed: 2003
Functions: office
Rank: 199

*** Tekko Building ***
Height: 135
Floors: 26
Status: Completed
Completed: 2015
Functions: office
Rank: 200

*** Hotel New Otani Garden Court ***
Height: 134.7
Floors: 30
Status: Completed
Started: 1989
Completed: 1991
Functions: hotel
Rank: 201

*** Akasaka Intercity ***
Height: 134.7
Floors: 29
Status: Completed
Started: 2002
Completed: 2005
Functions: residential
Rank: 202

*** Riverside Sumida Center ***
Height: 134.4
Floors: 33
Status: Completed
Completed: 1994
Functions: residential
Rank: 203

*** Nakano-Sakaue Sun Bright Twin ***
Height: 134
Floors: 30
Status: Completed
Completed: 1996
Functions: office / retail
Rank: 204

*** Moon Island Tower	 ***
Height: 133.8
Floors: 38
Status: Completed
Completed: 2002
Functions: residential
Rank: 205

*** Shinjuku NS Building ***
Height: 133.8
Floors: 30
Status: Completed
Started: 1979
Completed: 1982
Functions: office
Rank: 206

*** Shiodome Building ***
Height: 133.5
Floors: 26
Status: Completed
Started: 2005
Completed: 2007
Functions: office
Rank: 207

*** Tokyo Tech Tower ***
Height: 133.26
Floors: 29
Status: Completed
Completed: 1989
Functions: education
Rank: 208

*** Tokyo ANA Tower ***
Height: 132.9
Floors: 36
Status: Completed
Started: 1983
Completed: 1986
Functions: hotel / retail
Rank: 209

*** NBF Osaki Building ***
Height: 132.9
Floors: 25
Status: Completed
Started: 2009
Completed: 2011
Functions: office
Rank: 210

*** Sumitomo Realty Shiba-Koen Tower ***
Height: 132.6
Floors: 35
Status: Completed
Completed: 2000
Functions: office
Rank: 211

*** NTT Data Shinagawa Building ***
Height: 132.3
Floors: 27
Status: Completed
Started: 2001
Completed: 2003
Functions: office
Rank: 212

*** River City 21 Riverpoint Tower  ***
Height: 131.68
Floors: 40
Status: Completed
Completed: 1989
Functions: residential
Rank: 213

*** Shibuya Cross Tower ***
Height: 131
Floors: 32
Status: Completed
Started: 1972
Completed: 1975
Functions: office
Rank: 214

*** City Tower Shinjuku Shintoshin ***
Height: 130.45
Floors: 37
Status: Completed
Started: 2002
Completed: 2005
Functions: residential / retail
Rank: 215

*** Shinjuku Kokusai Building - Hilton Tokyo ***
Height: 130.3
Floors: 38
Status: Completed
Completed: 1984
Functions: hotel
Rank: 216

*** Tomin Tower Shinonome ***
Height: 130
Floors: 36
Status: Completed
Completed: 1996
Functions: residential
Rank: 217

*** Imperial Hotel Imperial Tower ***
Height: 129.2
Floors: 31
Status: Completed
Started: 1979
Completed: 1983
Functions: hotel
Rank: 218

*** River City 21 East Towers I ***
Height: 128
Floors: 37
Status: Completed
Completed: 1988
Functions: residential
Rank: 219

*** Ochanomizu Sola City ***
Height: 127.4
Floors: 23
Status: Completed
Started: 2010
Completed: 2013
Functions: office
Rank: 220

*** NTT Shinjuku Head Office Building ***
Height: 127.1
Floors: 30
Status: Completed
Started: 1990
Completed: 1995
Functions: office
Rank: 221

*** Shiodome Sumitomo Building ***
Height: 126.41
Floors: 25
Status: Completed
Started: 2002
Completed: 2004
Functions: hotel
Rank: 222

*** M&D Tower ***
Height: 125.9
Floors: 26
Status: Completed
Started: 2003
Completed: 2009
Functions: education / hospital
Rank: 223

*** Tokyo Square Garden ***
Height: 124.4
Floors: 26
Status: Completed
Started: 2010
Completed: 2013
Functions: office / retail
Rank: 224

*** Shinjuku L Tower ***
Height: 124
Floors: 31
Status: Completed
Completed: 1989
Functions: office
Rank: 225

*** Takeda Global Headquarters ***
Height: 124
Floors: 24
Status: Completed
Functions: office
Rank: 226

*** FUJI TV Headquarters ***
Height: 123.45
Floors: 25
Status: Completed
Started: 1993
Completed: 1996
Functions: office
Rank: 227

*** Shinjuku Monolith Building ***
Height: 123.4
Floors: 30
Status: Completed
Started: 1988
Completed: 1990
Functions: office
Rank: 228

*** STEC Information Building ***
Height: 123.4
Floors: 27
Status: Completed
Started: 1989
Completed: 1992
Functions: office
Rank: 229

*** Boissonade Tower ***
Height: 122.53
Floors: 27
Status: Completed
Completed: 2000
Functions: education
Rank: 230

*** The Towers Daiba East ***
Height: 122.2
Floors: 33
Status: Completed
Started: 2004
